timestamp,camera_id,street_monitored,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,congestion_level,zone_id,duration_seconds
1764619617.59297,CAM_001,Synthetic St,62,0.4478364786291384,49.6,30.793159840569462,8.956729572582768,Heavy,ZONE_101,60
1764619737.59297,CAM_001,Synthetic St,65,0.6943472927242459,52.0,18.092317343334344,13.886945854484917,Heavy,ZONE_101,60
1764619857.59297,CAM_003,Synthetic St,40,0.4830609945175447,32.0,31.094201171252994,9.661219890350894,Heavy,ZONE_103,60
1764619977.59297,CAM_002,Synthetic St,36,0.5388467640905665,28.8,11.50025597638446,10.77693528181133,Heavy,ZONE_102,60
1764620097.59297,CAM_001,Synthetic St,43,0.9734232147076345,34.4,10.20705522862166,19.46846429415269,Heavy,ZONE_101,60
1764620217.59297,CAM_002,Synthetic St,15,0.2517623065707367,12.0,38.01132976266574,5.035246131414734,High,ZONE_102,60
1764620337.59297,CAM_001,Synthetic St,48,1.0,38.400000000000006,5.754563318140937,21.120459293553242,Heavy,ZONE_101,60
1764620457.59297,CAM_002,Synthetic St,25,0.1850391621770998,20.0,49.84707603980618,3.700783243541996,Normal,ZONE_102,60
1764620577.59297,CAM_002,Synthetic St,31,0.7389589799643697,24.8,10.09766696856919,14.779179599287392,Heavy,ZONE_102,60
1764620697.59297,CAM_001,Synthetic St,39,0.6448622183652647,31.200000000000003,14.833592631692124,12.897244367305294,Heavy,ZONE_101,60
1764620817.59297,CAM_004,Synthetic St,5,0.19029526948390368,4.0,26.036266406395924,3.8059053896780735,Normal,ZONE_104,60
1764620937.59297,CAM_002,Synthetic St,46,0.7009654813844549,36.800000000000004,12.716693494128654,14.019309627689099,Heavy,ZONE_102,60
1764621057.59297,CAM_002,Synthetic St,18,0.24832027541987162,14.4,31.342083125034712,4.9664055083974326,High,ZONE_102,60
1764621177.59297,CAM_002,Synthetic St,5,0.4021688517661183,4.0,51.10494367956767,8.043377035322365,Heavy,ZONE_102,60
1764621297.59297,CAM_002,Synthetic St,46,0.7430972045587548,36.800000000000004,6.38108387397411,14.861944091175097,Heavy,ZONE_102,60
1764621417.59297,CAM_002,Synthetic St,49,0.21336172786906865,39.2,45.16331020140061,4.267234557381373,High,ZONE_102,60
1764621537.59297,CAM_004,Synthetic St,5,0.030413408314783796,4.0,69.13723142800826,0.6082681662956759,Normal,ZONE_104,60
1764621657.59297,CAM_001,Synthetic St,9,0.725110333845718,7.2,19.45341844372861,14.50220667691436,Heavy,ZONE_101,60
1764621777.59297,CAM_001,Synthetic St,13,1.0,10.4,6.963793071684,20.199235645859105,Heavy,ZONE_101,60
1764621897.59297,CAM_003,Synthetic St,8,0.15829474477628472,6.4,54.36802458462475,3.1658948955256943,Normal,ZONE_103,60
1764622017.59297,CAM_002,Synthetic St,31,0.43497889941233775,24.8,48.68951826829488,8.699577988246755,Heavy,ZONE_102,60
1764622137.59297,CAM_001,Synthetic St,36,0.49800463356288943,28.8,40.23496115720478,9.960092671257788,Heavy,ZONE_101,60
1764622257.59297,CAM_001,Synthetic St,31,0.7689125472529342,24.8,7.676017198455793,15.378250945058685,Heavy,ZONE_101,60
1764622377.59297,CAM_004,Synthetic St,11,0.03443692371479125,8.8,24.27712349110774,0.6887384742958249,High,ZONE_104,60
1764622497.59297,CAM_003,Synthetic St,17,0.6974522289900772,13.600000000000001,11.697098835266733,13.949044579801544,Heavy,ZONE_103,60
1764622617.59297,CAM_001,Synthetic St,69,0.5250941866243752,55.2,7.062273407676667,10.501883732487505,Heavy,ZONE_101,60
1764622737.59297,CAM_001,Synthetic St,54,0.07698248043666264,43.2,41.43759291145839,1.539649608733253,Normal,ZONE_101,60
1764622857.59297,CAM_003,Synthetic St,44,0.7261852536100563,35.2,8.669828647713622,14.523705072201125,Heavy,ZONE_103,60
1764622977.59297,CAM_002,Synthetic St,35,0.2249672264480301,28.0,45.721775716281144,4.499344528960602,High,ZONE_102,60
1764623097.59297,CAM_003,Synthetic St,48,0.5103126397411976,38.400000000000006,6.121496793881872,10.206252794823952,Heavy,ZONE_103,60
1764623217.59297,CAM_001,Synthetic St,23,0.80331647727392,18.400000000000002,9.221002550919401,16.0663295454784,Heavy,ZONE_101,60
1764623337.59297,CAM_001,Synthetic St,12,1.0,9.600000000000001,14.125733286165246,22.028371593973446,Heavy,ZONE_101,60
1764623457.59297,CAM_004,Synthetic St,8,0.21756342465221454,6.4,29.324578019619345,4.351268493044291,High,ZONE_104,60
1764623577.59297,CAM_001,Synthetic St,64,0.6672442188658796,51.2,12.763599063128515,13.344884377317591,Heavy,ZONE_101,60
1764623697.59297,CAM_003,Synthetic St,21,0.6414280562345038,16.8,19.183408462838337,12.828561124690077,Heavy,ZONE_103,60
1764623817.59297,CAM_004,Synthetic St,2,0.04293873687865053,1.6,61.25838509777795,0.8587747375730107,Normal,ZONE_104,60
1764623937.59297,CAM_001,Synthetic St,66,0.720376354102845,52.800000000000004,10.836642385226483,14.407527082056898,Heavy,ZONE_101,60
1764624057.59297,CAM_004,Synthetic St,14,0.1750822060253948,11.200000000000001,41.63016149182166,3.501644120507896,Normal,ZONE_104,60
1764624177.59297,CAM_002,Synthetic St,33,0.4464073417650004,26.400000000000002,27.081784954365247,8.928146835300009,Heavy,ZONE_102,60
1764624297.59297,CAM_002,Synthetic St,22,0.07981585094978556,17.6,41.68753370900832,1.5963170189957112,Normal,ZONE_102,60
1764624417.59297,CAM_002,Synthetic St,26,0.35140082133827677,20.8,51.84877213128248,7.028016426765536,High,ZONE_102,60
1764624537.59297,CAM_002,Synthetic St,10,0.10999273164750045,8.0,59.60838896439093,2.199854632950009,Normal,ZONE_102,60
1764624657.59297,CAM_002,Synthetic St,38,0.4755815872082814,30.400000000000002,57.85179749359419,9.511631744165628,Heavy,ZONE_102,60
1764624777.59297,CAM_001,Synthetic St,39,0.6940975173631152,31.200000000000003,16.435420883577777,13.881950347262304,Heavy,ZONE_101,60
1764624897.59297,CAM_001,Synthetic St,15,0.6170903207905187,12.0,5.4921887143104255,12.341806415810375,Heavy,ZONE_101,60
1764625017.59297,CAM_002,Synthetic St,16,0.3944021885807423,12.8,34.28391209924518,7.8880437716148455,High,ZONE_102,60
1764625137.59297,CAM_001,Synthetic St,20,0.39826650740977776,16.0,23.748381995616143,7.965330148195555,High,ZONE_101,60
1764625257.59297,CAM_003,Synthetic St,36,0.3890327870875326,28.8,22.14095834486161,7.780655741750651,High,ZONE_103,60
1764625377.59297,CAM_003,Synthetic St,39,0.05424897767939445,31.200000000000003,26.126167632540508,1.084979553587889,Normal,ZONE_103,60
1764625497.59297,CAM_003,Synthetic St,38,0.5209986680885301,30.400000000000002,15.507160115743336,10.419973361770602,Heavy,ZONE_103,60
1764625617.59297,CAM_003,Synthetic St,30,0.6501278466701227,24.0,14.998496210876965,13.002556933402454,Heavy,ZONE_103,60
1764625737.59297,CAM_003,Synthetic St,9,0.2369590023111438,7.2,58.42604948572207,4.739180046222876,High,ZONE_103,60
1764625857.59297,CAM_001,Synthetic St,16,0.44200059348341625,12.8,20.663910573849634,8.840011869668325,Heavy,ZONE_101,60
1764625977.59297,CAM_004,Synthetic St,12,0.05600822216497563,9.600000000000001,59.15583173422061,1.1201644432995126,Normal,ZONE_104,60
1764626097.59297,CAM_003,Synthetic St,14,0.37026569572896956,11.200000000000001,27.074904661552935,7.405313914579391,High,ZONE_103,60
1764626217.59297,CAM_004,Synthetic St,14,0.056378164391836016,11.200000000000001,57.839066879046115,1.1275632878367203,Normal,ZONE_104,60
1764626337.59297,CAM_003,Synthetic St,15,0.17424329472561864,12.0,45.22598211501589,3.4848658945123727,Normal,ZONE_103,60
1764626457.59297,CAM_001,Synthetic St,44,0.6120277014789267,35.2,10.09116283988132,12.240554029578535,Heavy,ZONE_101,60
1764626577.59297,CAM_003,Synthetic St,26,0.7976201295483805,20.8,12.990996950871283,15.952402590967608,Heavy,ZONE_103,60
1764626697.59297,CAM_002,Synthetic St,35,0.21683127683729198,28.0,20.898359604451226,4.3366255367458395,High,ZONE_102,60
1764626817.59297,CAM_004,Synthetic St,7,0.4447618798459499,5.6000000000000005,15.640281467071494,8.895237596918998,Heavy,ZONE_104,60
1764626937.59297,CAM_003,Synthetic St,22,0.6995084163699998,17.6,9.071252166150636,13.990168327399996,Heavy,ZONE_103,60
1764627057.59297,CAM_002,Synthetic St,97,1.0,77.60000000000001,18.028806442417714,25.15458287385088,Heavy,ZONE_102,60
1764627177.59297,CAM_004,Synthetic St,17,0.057328433355261034,13.600000000000001,11.49835562252785,1.1465686671052207,High,ZONE_104,60
1764627297.59297,CAM_003,Synthetic St,60,0.3476801819589341,48.0,11.53413302559482,6.953603639178682,High,ZONE_103,60
1764627417.59297,CAM_002,Synthetic St,99,1.0,79.2,19.055051188430078,27.929712383872193,Heavy,ZONE_102,60
1764627537.59297,CAM_003,Synthetic St,48,1.0,38.400000000000006,19.548836316176534,29.325981333864632,Heavy,ZONE_103,60
1764627657.59297,CAM_003,Synthetic St,53,1.0,42.400000000000006,11.208337145177104,28.875266255905192,Heavy,ZONE_103,60
1764627777.59297,CAM_002,Synthetic St,94,0.7042522508329009,75.2,7.267801180744204,14.085045016658018,Heavy,ZONE_102,60
1764627897.59297,CAM_001,Synthetic St,141,1.0,112.80000000000001,10.571276673777245,20.549156012544152,Heavy,ZONE_101,60
1764628017.59297,CAM_002,Synthetic St,88,0.4026220416524984,70.4,23.39554376480239,8.052440833049967,Heavy,ZONE_102,60
1764628137.59297,CAM_002,Synthetic St,77,0.4801445128029195,61.6,16.877052802528038,9.602890256058389,Heavy,ZONE_102,60
1764628257.59297,CAM_003,Synthetic St,29,1.0,23.200000000000003,12.071932610219765,28.387558494689575,Heavy,ZONE_103,60
1764628377.59297,CAM_003,Synthetic St,33,1.0,26.400000000000002,7.844488208658712,26.84683691251375,Heavy,ZONE_103,60
1764628497.59297,CAM_003,Synthetic St,11,0.16934751896286215,8.8,20.888434388077716,3.386950379257243,High,ZONE_103,60
1764628617.59297,CAM_003,Synthetic St,85,0.4103028258781209,68.0,18.38224703886047,8.206056517562418,Heavy,ZONE_103,60
1764628737.59297,CAM_003,Synthetic St,65,1.0,52.0,14.838731874818931,25.374016549682548,Heavy,ZONE_103,60
1764628857.59297,CAM_002,Synthetic St,60,1.0,48.0,8.481513135534408,24.846140861111365,Heavy,ZONE_102,60
1764628977.59297,CAM_004,Synthetic St,23,0.27091515900633056,18.400000000000002,28.484809640508633,5.418303180126611,High,ZONE_104,60
1764629097.59297,CAM_004,Synthetic St,14,0.35687236268136624,11.200000000000001,16.84139863501312,7.137447253627324,High,ZONE_104,60
1764629217.59297,CAM_001,Synthetic St,73,0.810722154035302,58.400000000000006,10.238466504624359,16.21444308070604,Heavy,ZONE_101,60
1764629337.59297,CAM_003,Synthetic St,49,1.0,39.2,9.460450423484616,20.06939942174406,Heavy,ZONE_103,60
1764629457.59297,CAM_003,Synthetic St,99,1.0,79.2,13.916135111980655,23.190972352524852,Heavy,ZONE_103,60
1764629577.59297,CAM_002,Synthetic St,75,1.0,60.0,15.89184004925052,20.79669586706366,Heavy,ZONE_102,60
1764629697.59297,CAM_003,Synthetic St,33,0.6521897995635768,26.400000000000002,13.858212121218765,13.043795991271535,Heavy,ZONE_103,60
1764629817.59297,CAM_004,Synthetic St,23,0.3430183745977472,18.400000000000002,20.2142898241084,6.860367491954944,High,ZONE_104,60
1764629937.59297,CAM_004,Synthetic St,5,0.328954089265202,4.0,11.120912585034604,6.57908178530404,High,ZONE_104,60
1764630057.59297,CAM_001,Synthetic St,103,1.0,82.4,19.18729672807163,36.27817932388152,Heavy,ZONE_101,60
1764630177.59297,CAM_001,Synthetic St,134,1.0,107.2,10.378826358192718,21.271966303314933,Heavy,ZONE_101,60
1764630297.59297,CAM_001,Synthetic St,59,1.0,47.2,9.822603901785413,36.84168106621051,Heavy,ZONE_101,60
1764630417.59297,CAM_004,Synthetic St,5,0.3872057947426347,4.0,10.123516057334061,7.744115894852694,High,ZONE_104,60
1764630537.59297,CAM_004,Synthetic St,11,0.0768728921995391,8.8,12.791523408529878,1.5374578439907822,High,ZONE_104,60
1764630657.59297,CAM_004,Synthetic St,10,0.34321400083401943,8.0,17.38568754609688,6.864280016680389,High,ZONE_104,60
1764630777.59297,CAM_003,Synthetic St,45,0.5231527240071391,36.0,14.32452445117914,10.463054480142782,Heavy,ZONE_103,60
1764630897.59297,CAM_002,Synthetic St,66,0.5602797575663352,52.800000000000004,7.264964005926547,11.205595151326703,Heavy,ZONE_102,60
1764631017.59297,CAM_002,Synthetic St,95,0.8248285417788297,76.0,15.988087506930151,16.496570835576595,Heavy,ZONE_102,60
1764631137.59297,CAM_004,Synthetic St,29,0.28301815749958054,23.200000000000003,21.69959419124187,5.6603631499916105,High,ZONE_104,60
1764631257.59297,CAM_003,Synthetic St,91,0.6869205872911046,72.8,7.028302622372989,13.738411745822091,Heavy,ZONE_103,60
1764631377.59297,CAM_003,Synthetic St,35,0.12816944889959275,28.0,12.208747069752306,2.5633889779918553,High,ZONE_103,60
1764631497.59297,CAM_001,Synthetic St,108,1.0,86.4,12.492480560198326,22.67041569089274,Heavy,ZONE_101,60
1764631617.59297,CAM_003,Synthetic St,87,0.17019183332537274,69.60000000000001,23.498846830326062,3.4038366665074546,High,ZONE_103,60
1764631737.59297,CAM_002,Synthetic St,92,1.0,73.60000000000001,16.254206763354503,24.026021731514206,Heavy,ZONE_102,60
1764631857.59297,CAM_001,Synthetic St,31,1.0,24.8,18.737707752297176,33.205318267939276,Heavy,ZONE_101,60
1764631977.59297,CAM_002,Synthetic St,63,0.3651742115506202,50.400000000000006,16.62797300214793,7.303484231012404,High,ZONE_102,60
1764632097.59297,CAM_004,Synthetic St,11,0.07483742817113984,8.8,14.048182124808998,1.4967485634227966,High,ZONE_104,60
1764632217.59297,CAM_004,Synthetic St,8,0.24860039369506404,6.4,16.386841353712448,4.972007873901281,High,ZONE_104,60
1764632337.59297,CAM_003,Synthetic St,84,1.0,67.2,19.776141272763333,28.19160402334714,Heavy,ZONE_103,60
1764632457.59297,CAM_004,Synthetic St,25,0.3273405103725566,20.0,19.253400128621088,6.5468102074511325,High,ZONE_104,60
1764632577.59297,CAM_004,Synthetic St,23,0.25047219785936664,18.400000000000002,20.627425828754518,5.009443957187333,High,ZONE_104,60
1764632697.59297,CAM_004,Synthetic St,18,0.4141467421106307,14.4,25.054218331764808,8.282934842212613,Heavy,ZONE_104,60
1764632817.59297,CAM_004,Synthetic St,16,0.2723038819784437,12.8,11.937398994265335,5.446077639568874,High,ZONE_104,60
1764632937.59297,CAM_002,Synthetic St,84,0.3016144526990431,67.2,22.747840197144416,6.032289053980862,High,ZONE_102,60
1764633057.59297,CAM_004,Synthetic St,3,0.1874107611787727,2.4000000000000004,21.316926173312645,3.748215223575454,High,ZONE_104,60
1764633177.59297,CAM_003,Synthetic St,51,0.45181417206345875,40.800000000000004,16.96053280389239,9.036283441269175,Heavy,ZONE_103,60
1764633297.59297,CAM_003,Synthetic St,24,0.31449601198671806,19.200000000000003,13.947703377011392,6.289920239734361,High,ZONE_103,60
1764633417.59297,CAM_004,Synthetic St,22,0.23343579920937158,17.6,19.753148893105674,4.668715984187432,High,ZONE_104,60
1764633537.59297,CAM_001,Synthetic St,75,1.0,60.0,9.469851007490876,22.266986692306222,Heavy,ZONE_101,60
1764633657.59297,CAM_002,Synthetic St,36,1.0,28.8,16.430525375407747,20.00338457324057,Heavy,ZONE_102,60
1764633777.59297,CAM_002,Synthetic St,78,1.0,62.400000000000006,9.288681330979824,26.066388100542657,Heavy,ZONE_102,60
1764633897.59297,CAM_004,Synthetic St,17,0.16374514341322424,13.600000000000001,20.048137168034785,3.2749028682644847,High,ZONE_104,60
1764634017.59297,CAM_003,Synthetic St,57,1.0,45.6,18.854221445600626,21.66284122535669,Heavy,ZONE_103,60
1764634137.59297,CAM_004,Synthetic St,20,0.4076595678835003,16.0,21.458965380180118,8.153191357670005,Heavy,ZONE_104,60
1764634257.59297,CAM_002,Synthetic St,88,0.35927568908814633,70.4,23.863525766483747,7.185513781762927,High,ZONE_102,60
1764634377.59297,CAM_004,Synthetic St,25,0.4249093347804723,20.0,21.190607286050003,8.498186695609446,Heavy,ZONE_104,60
1764634497.59297,CAM_001,Synthetic St,95,0.5575695871839597,76.0,7.756112497417069,11.151391743679193,Heavy,ZONE_101,60
1764634617.59297,CAM_004,Synthetic St,16,0.3040692708555156,12.8,10.876926024437656,6.0813854171103126,High,ZONE_104,60
1764634737.59297,CAM_002,Synthetic St,43,0.37148692049882037,34.4,17.023708770722322,7.429738409976407,High,ZONE_102,60
1764634857.59297,CAM_001,Synthetic St,98,0.19116748187292115,78.4,6.442218916342616,3.823349637458423,Heavy,ZONE_101,60
1764634977.59297,CAM_001,Synthetic St,108,1.0,86.4,13.383848824094331,28.591723450722462,Heavy,ZONE_101,60
1764635097.59297,CAM_001,Synthetic St,76,1.0,60.800000000000004,12.955786019849274,27.913049237737148,Heavy,ZONE_101,60
1764635217.59297,CAM_003,Synthetic St,79,0.666421702122555,63.2,15.960531881515509,13.3284340424511,Heavy,ZONE_103,60
1764635337.59297,CAM_001,Synthetic St,136,0.9412806988782668,108.80000000000001,8.477954121521192,18.825613977565336,Heavy,ZONE_101,60
1764635457.59297,CAM_003,Synthetic St,58,0.2924160181312948,46.400000000000006,10.36999972497771,5.848320362625897,High,ZONE_103,60
1764635577.59297,CAM_004,Synthetic St,12,0.3607752673884948,9.600000000000001,13.147762393671828,7.215505347769896,High,ZONE_104,60
1764635697.59297,CAM_003,Synthetic St,54,0.7796351402780552,43.2,11.647591218377203,15.592702805561105,Heavy,ZONE_103,60
1764635817.59297,CAM_003,Synthetic St,19,0.8503388552093473,15.200000000000001,11.990245383659044,17.006777104186945,Heavy,ZONE_103,60
1764635937.59297,CAM_004,Synthetic St,23,0.34839842093726614,18.400000000000002,20.94036541610377,6.967968418745323,High,ZONE_104,60
1764636057.59297,CAM_002,Synthetic St,74,1.0,59.2,17.02011755265579,21.69422343922317,Heavy,ZONE_102,60
1764636177.59297,CAM_003,Synthetic St,36,0.49330685823927733,28.8,12.096202346137629,9.866137164785547,Heavy,ZONE_103,60
1764636297.59297,CAM_002,Synthetic St,15,1.0,12.0,17.776671855170463,23.696043668533243,Heavy,ZONE_102,60
1764636417.59297,CAM_004,Synthetic St,22,0.06567941350261378,17.6,13.858154346130485,1.3135882700522756,High,ZONE_104,60
1764636537.59297,CAM_002,Synthetic St,14,0.4924082272760417,11.200000000000001,13.735469367297469,9.848164545520834,Heavy,ZONE_102,60
1764636657.59297,CAM_003,Synthetic St,88,0.5594029226476248,70.4,12.660854394680287,11.188058452952497,Heavy,ZONE_103,60
1764636777.59297,CAM_001,Synthetic St,88,1.0,70.4,8.364079231337808,37.34519517544798,Heavy,ZONE_101,60
1764636897.59297,CAM_001,Synthetic St,110,0.9688276652994479,88.0,6.278198185328057,19.376553305988956,Heavy,ZONE_101,60
1764637017.59297,CAM_004,Synthetic St,13,0.04103285752252709,10.4,23.53216826043803,0.8206571504505418,High,ZONE_104,60
1764637137.59297,CAM_002,Synthetic St,26,1.0,20.8,18.398705958315585,25.197063867363163,Heavy,ZONE_102,60
1764637257.59297,CAM_004,Synthetic St,4,0.04664459922140052,3.2,51.870897499345396,0.9328919844280104,Normal,ZONE_104,60
1764637377.59297,CAM_001,Synthetic St,9,0.6628652222190065,7.2,5.0349903212118,13.257304444380129,Heavy,ZONE_101,60
1764637497.59297,CAM_004,Synthetic St,10,0.191699314793882,8.0,71.44245583507775,3.83398629587764,Normal,ZONE_104,60
1764637617.59297,CAM_002,Synthetic St,34,0.22050507699196267,27.200000000000003,37.526483655524615,4.410101539839253,High,ZONE_102,60
1764637737.59297,CAM_002,Synthetic St,32,0.4126439338151502,25.6,31.944971378783787,8.252878676303004,Heavy,ZONE_102,60
1764637857.59297,CAM_003,Synthetic St,35,0.16415335833500994,28.0,41.62924150201121,3.2830671667001985,Normal,ZONE_103,60
1764637977.59297,CAM_002,Synthetic St,32,0.7462153222275418,25.6,16.22655607390068,14.924306444550837,Heavy,ZONE_102,60
1764638097.59297,CAM_001,Synthetic St,64,0.29336849353280925,51.2,34.102244882469684,5.867369870656185,High,ZONE_101,60
1764638217.59297,CAM_002,Synthetic St,48,0.19039614867599203,38.400000000000006,47.15421706511715,3.8079229735198408,Normal,ZONE_102,60
1764638337.59297,CAM_003,Synthetic St,36,0.7488768665928052,28.8,13.573721220508492,14.977537331856103,Heavy,ZONE_103,60
1764638457.59297,CAM_001,Synthetic St,14,1.0,11.200000000000001,14.821625216927696,20.762579331958477,Heavy,ZONE_101,60
1764638577.59297,CAM_003,Synthetic St,14,0.6084704563243155,11.200000000000001,11.26702040991485,12.16940912648631,Heavy,ZONE_103,60
1764638697.59297,CAM_003,Synthetic St,19,0.5329700039296036,15.200000000000001,8.775098990580002,10.659400078592071,Heavy,ZONE_103,60
1764638817.59297,CAM_004,Synthetic St,14,0.07960356211156594,11.200000000000001,59.71170528804322,1.5920712422313188,Normal,ZONE_104,60
1764638937.59297,CAM_004,Synthetic St,4,0.07309100508524233,3.2,26.958404194181504,1.4618201017048464,Normal,ZONE_104,60
1764639057.59297,CAM_001,Synthetic St,45,0.19411424686033268,36.0,19.449711216109577,3.8822849372066535,High,ZONE_101,60
1764639177.59297,CAM_001,Synthetic St,60,0.9608992921166601,48.0,12.471125953975893,19.217985842333203,Heavy,ZONE_101,60
1764639297.59297,CAM_004,Synthetic St,4,0.07841926114627581,3.2,26.232805929466778,1.5683852229255164,Normal,ZONE_104,60
1764639417.59297,CAM_003,Synthetic St,32,0.24774862038412487,25.6,34.55046100837946,4.954972407682497,High,ZONE_103,60
1764639537.59297,CAM_001,Synthetic St,24,0.42586705917491274,19.200000000000003,20.53547781655408,8.517341183498255,Heavy,ZONE_101,60
1764639657.59297,CAM_004,Synthetic St,3,0.0926955101957337,2.4000000000000004,27.39629769983308,1.853910203914674,Normal,ZONE_104,60
1764639777.59297,CAM_001,Synthetic St,71,0.9149855808615712,56.800000000000004,19.624482795876702,18.299711617231424,Heavy,ZONE_101,60
1764639897.59297,CAM_004,Synthetic St,9,0.21614432189569346,7.2,40.89971089653549,4.322886437913869,High,ZONE_104,60
1764640017.59297,CAM_004,Synthetic St,5,0.020827207586881717,4.0,42.41689789493643,0.4165441517376343,Normal,ZONE_104,60
1764640137.59297,CAM_001,Synthetic St,59,0.0762439587217211,47.2,17.8230584801799,1.524879174434422,High,ZONE_101,60
1764640257.59297,CAM_002,Synthetic St,49,0.6308180298274731,39.2,16.294580992867875,12.616360596549463,Heavy,ZONE_102,60
1764640377.59297,CAM_004,Synthetic St,6,0.034940989463615194,4.800000000000001,52.85377425014999,0.6988197892723038,Normal,ZONE_104,60
1764640497.59297,CAM_002,Synthetic St,44,0.748368698048469,35.2,12.942731736166351,14.967373960969379,Heavy,ZONE_102,60
1764640617.59297,CAM_004,Synthetic St,5,0.08968030512413729,4.0,36.88850076361134,1.7936061024827457,Normal,ZONE_104,60
1764640737.59297,CAM_001,Synthetic St,72,0.7406309460015926,57.6,17.043427100187973,14.812618920031852,Heavy,ZONE_101,60
1764640857.59297,CAM_002,Synthetic St,10,0.414116870456806,8.0,37.93952631682319,8.28233740913612,Heavy,ZONE_102,60
1764640977.59297,CAM_003,Synthetic St,39,0.4355139164344594,31.200000000000003,37.13234464174363,8.710278328689188,Heavy,ZONE_103,60
1764641097.59297,CAM_004,Synthetic St,12,0.0749495401448597,9.600000000000001,67.24937288376259,1.498990802897194,Normal,ZONE_104,60
1764641217.59297,CAM_004,Synthetic St,4,0.10897133863561245,3.2,59.12297713338031,2.179426772712249,Normal,ZONE_104,60
1764641337.59297,CAM_003,Synthetic St,43,0.19751592308475976,34.4,52.27874413804954,3.950318461695195,Normal,ZONE_103,60
1764641457.59297,CAM_003,Synthetic St,10,0.36450841190738476,8.0,40.01831715826073,7.290168238147695,High,ZONE_103,60
1764641577.59297,CAM_001,Synthetic St,71,0.5536286487381021,56.800000000000004,12.478962450447735,11.072572974762043,Heavy,ZONE_101,60
1764641697.59297,CAM_001,Synthetic St,62,0.25844918946227635,49.6,37.162679202633576,5.1689837892455275,High,ZONE_101,60
1764641817.59297,CAM_001,Synthetic St,42,1.0,33.6,14.206555248224111,20.487223546472876,Heavy,ZONE_101,60
1764641937.59297,CAM_002,Synthetic St,48,0.14393795650088953,38.400000000000006,28.55856920509857,2.878759130017791,Normal,ZONE_102,60
1764642057.59297,CAM_003,Synthetic St,9,0.16982114498449508,7.2,26.15555362671792,3.3964228996899015,Normal,ZONE_103,60
1764642177.59297,CAM_002,Synthetic St,5,0.6844295993771979,4.0,12.21167177987312,13.688591987543958,Heavy,ZONE_102,60
1764642297.59297,CAM_002,Synthetic St,19,0.1312892935466145,15.200000000000001,29.61598210416682,2.6257858709322903,Normal,ZONE_102,60
1764642417.59297,CAM_004,Synthetic St,6,0.22038046707944586,4.800000000000001,35.81871205421524,4.407609341588917,High,ZONE_104,60
1764642537.59297,CAM_004,Synthetic St,14,0.14051776856135517,11.200000000000001,45.47770057244517,2.8103553712271037,Normal,ZONE_104,60
1764642657.59297,CAM_002,Synthetic St,25,0.5967259103002109,20.0,7.371195359891792,11.934518206004219,Heavy,ZONE_102,60
1764642777.59297,CAM_003,Synthetic St,7,0.6520639310265377,5.6000000000000005,15.832514210569654,13.041278620530754,Heavy,ZONE_103,60
1764642897.59297,CAM_003,Synthetic St,28,0.11360867299795505,22.400000000000002,38.62251328893879,2.272173459959101,Normal,ZONE_103,60
1764643017.59297,CAM_002,Synthetic St,36,0.16617040715580336,28.8,58.68167872295662,3.323408143116067,Normal,ZONE_102,60
1764643137.59297,CAM_002,Synthetic St,21,0.42954247627443437,16.8,49.59101570102467,8.590849525488688,Heavy,ZONE_102,60
1764643257.59297,CAM_003,Synthetic St,17,0.41754841266567244,13.600000000000001,49.41711741958351,8.350968253313448,Heavy,ZONE_103,60
1764643377.59297,CAM_002,Synthetic St,29,0.4658963869923637,23.200000000000003,48.321054763304936,9.317927739847274,Heavy,ZONE_102,60
1764643497.59297,CAM_002,Synthetic St,9,0.5721781818261461,7.2,16.23002023114411,11.443563636522923,Heavy,ZONE_102,60
1764643617.59297,CAM_004,Synthetic St,2,0.07415519443652394,1.6,61.960016146872455,1.4831038887304786,Normal,ZONE_104,60
1764643737.59297,CAM_003,Synthetic St,14,0.6485248014050622,11.200000000000001,15.156077698108337,12.970496028101245,Heavy,ZONE_103,60
1764643857.59297,CAM_004,Synthetic St,7,0.0730202302538678,5.6000000000000005,61.66359236121284,1.4604046050773558,Normal,ZONE_104,60
1764643977.59297,CAM_003,Synthetic St,6,0.5402568412503892,4.800000000000001,13.599599552908805,10.805136825007784,Heavy,ZONE_103,60
1764644097.59297,CAM_003,Synthetic St,44,0.7141303189991559,35.2,12.102258878223083,14.282606379983118,Heavy,ZONE_103,60
1764644217.59297,CAM_002,Synthetic St,16,0.1899198922929218,12.8,24.781610806314035,3.798397845858436,High,ZONE_102,60
1764644337.59297,CAM_004,Synthetic St,7,0.07411222252694108,5.6000000000000005,67.13482279445951,1.4822444505388215,Normal,ZONE_104,60
1764644457.59297,CAM_001,Synthetic St,13,0.10053475930264999,10.4,31.44667331685721,2.010695186053,Normal,ZONE_101,60
1764644577.59297,CAM_001,Synthetic St,10,0.1784163751535588,8.0,42.770580342762905,3.568327503071176,Normal,ZONE_101,60
1764644697.59297,CAM_001,Synthetic St,4,0.058391842267471614,3.2,51.8306443610682,1.1678368453494323,Normal,ZONE_101,60
1764644817.59297,CAM_001,Synthetic St,6,0.14670307321100792,4.800000000000001,56.25388320772549,2.9340614642201586,Normal,ZONE_101,60
